,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day
525,525,07/07/2019,22,194.09,175.16,16950,22458,5641,12237,4713,1844,1526,72.24,336.06,6,7,217.47,215.0,216.01,210.45,215.85,220.0,226.74,257.25,303.66,305.77,298.96,221.79,217.619166667,222.584305556,224.945833333,223.222559524,219.74,217.27,219.0,223.48,223.91,24.7166886061,20.4168168934,19.5686828582,18.4525297462,26.989417731,238.5325,248.796666667,252.347361111,250.943125,279.887916667,276.91,272.64,272.64,270.89,276.91,79.0773594955,60.3498074644,52.9611942706,47.3762749266,99.4259640174,6
526,526,07/07/2019,23,182.0,163.9,16675,22549,5618,11985,4690,1831,1501,73.5,331.08,6,7,195.71,217.47,215.0,253.27,253.25,263.0,229.66,276.94,307.88,313.78,298.33,219.391666667,216.420416667,221.649722222,224.328229167,223.024404762,217.475,216.64,218.945,222.74,223.82,24.3186866183,19.964468753,19.2149368228,18.4282304599,27.0688358872,238.023333333,249.060833333,252.263472222,250.85,280.23875,276.91,275.2,272.64,270.89,276.91,78.7759708268,60.4466087898,52.9167546661,47.315626127,99.3101994821,6
527,527,07/07/2019,24,137.54,135.25,15425,22549,5655,10698,4727,1868,1388,73.74,315.82,6,7,169.0,195.71,217.47,230.0,229.13,241.0,198.97,270.89,299.44,316.74,286.66,216.85,215.167708333,220.649722222,223.8490625,222.833214286,217.47,215.505,218.185,222.74,223.82,26.2710847826,21.0091660077,20.049143705,19.2529218058,27.336585306,237.262083333,249.359166667,252.107777778,250.711666667,281.40702381,276.51,275.2,270.94,270.89,276.91,78.3474378471,60.5197525284,52.8441731893,47.2365321751,98.0229460217,6
528,528,08/07/2019,1,197.46,208.74,14400,23593,5406,9949,4451,1626,1296,201.08,306.5,0,7,122.32,169.0,195.71,195.71,225.41,236.0,193.95,201.17,298.87,306.08,275.55,213.792083333,213.02,219.070833333,222.617395833,222.62327381,217.47,213.54,217.475,222.0,223.82,32.3959930398,24.8568166942,23.0716443091,21.7878255839,27.9687668295,234.357083333,248.493958333,252.010138889,249.827916667,281.393988095,276.51,275.2,270.94,270.89,276.91,78.338909344,60.9125672929,52.9328633109,47.3626517731,98.0335324102,7
529,529,08/07/2019,2,197.44,208.17,13850,23593,5445,9360,4490,1665,1247,201.08,302.16,0,7,113.53,122.32,169.0,190.0,205.0,235.16,188.0,201.05,275.25,303.66,271.87,210.605833333,211.114375,217.381527778,221.33125,222.406190476,217.47,213.54,217.47,221.75,223.82,38.0967178681,28.694693327,26.1275017623,24.4156524105,28.6685953241,233.293333333,247.911666667,251.910833333,248.983645833,281.380952381,276.51,275.2,270.94,269.48,276.91,78.6219268379,61.2356209551,53.022842108,47.5035005939,98.0441319624,7
530,530,08/07/2019,3,190.0,201.04,13650,23593,5477,9128,4522,1702,1229,201.2,298.55,0,7,100.0,113.53,122.32,195.71,200.0,230.68,180.0,201.05,265.18,307.88,267.87,206.617916667,209.031041667,215.566527778,220.01875,222.108571429,217.47,213.54,217.375,221.035,223.82,44.2381691361,32.8483480746,29.5106283628,27.3699581466,29.6669228354,234.141666667,246.456666667,251.69625,248.47375,281.367916667,276.51,275.2,270.94,269.48,276.91,78.138010439,61.507144485,53.1991380698,47.7545242883,98.0547286255,7
531,531,08/07/2019,4,190.0,200.94,13588,23593,5510,9033,4555,1735,1223,201.08,296.12,0,7,97.52,100.0,113.53,195.71,195.0,230.0,179.93,207.2,257.13,299.44,268.5,202.526666667,207.000208333,213.726527778,218.691979167,221.826011905,217.47,213.54,217.28,220.285,223.82,49.5163617813,36.5401362823,32.5695733391,30.083937264,30.6166874411,239.691666667,245.129791667,251.680694444,248.147708333,281.392202381,276.51,275.2,270.94,269.48,276.91,70.6395810753,61.6556401275,53.2121621787,47.9298640774,98.0357359348,7
532,532,08/07/2019,5,180.0,185.79,13413,23593,5533,8835,4578,1753,1207,200.96,299.4,0,7,92.0,97.52,100.0,190.0,185.0,225.25,176.93,207.44,247.49,298.87,272.5,198.443333333,205.062708333,211.875833333,217.36875,221.5475,217.47,213.54,217.275,220.285,223.82,54.3947215843,40.0304098628,35.5545854395,32.7449096486,31.5744061204,245.293333333,243.605416667,251.436527778,247.942916667,281.445059524,276.51,272.64,270.94,269.48,276.91,61.5982176949,61.6642902959,53.3762993287,48.0625593404,97.9931931829,7
533,533,08/07/2019,6,197.46,210.89,14050,23593,5548,9444,4606,1768,1265,201.2,308.94,0,7,88.52,92.0,97.52,175.0,195.0,225.1,193.92,225.1,255.43,275.25,281.55,194.84,202.844375,209.978888889,215.946979167,221.251666667,217.47,213.54,217.27,220.0,223.82,58.7085672587,43.4077944715,38.3710250703,35.2750574507,32.5767304202,251.6625,242.580625,251.67125,247.8815625,281.57375,276.51,270.94,270.94,269.48,276.91,49.6757107343,61.552136365,53.2204200707,48.0881809602,97.9043477941,7
534,534,08/07/2019,7,236.0,236.8,16725,23593,5586,12074,4651,1800,1505,230.53,332.67,0,7,94.45,88.52,92.0,195.71,240.0,255.44,264.12,287.46,265.82,265.18,297.54,190.620833333,199.812083333,207.742916667,214.275729167,220.979761905,217.47,211.505,216.785,220.0,223.82,62.1793225044,45.7761833438,40.325448486,37.1608369331,33.4371480453,260.5775,242.925833333,251.738194444,247.937395833,281.6625,276.91,273.55,270.94,269.48,276.91,32.5634395216,61.76039762,53.2629379198,48.1314210807,97.9028767338,7
535,535,08/07/2019,8,220.0,216.86,18963,23593,5588,14263,4700,1848,1707,207.91,403.86,0,7,104.0,94.45,88.52,223.48,206.0,219.0,250.0,241.07,272.28,257.13,314.38,185.6425,197.687083333,206.145694444,212.9840625,220.5125,216.74,211.505,216.155,219.5,223.82,64.1847875956,47.8053424842,42.1112306063,38.7977692408,34.5093974661,259.330833333,242.102083333,251.090972222,248.01625,281.191369048,276.91,270.94,270.89,269.48,276.91,32.7198296366,61.5102607236,53.1030534959,48.1137169248,97.9066620398,7
536,536,08/07/2019,9,237.0,231.33,20263,23593,5727,15361,4902,1951,1824,233.5,413.5,0,7,125.0,104.0,94.45,241.7,217.27,240.0,270.0,287.46,284.99,247.49,323.95,180.78,195.764791667,204.548472222,211.941770833,220.0725,215.505,210.69,215.965,219.0,223.82,64.1738182425,48.8449648525,42.9810123377,39.8010090587,35.2496594921,259.770416667,242.244166667,251.088055556,248.496666667,279.50172619,276.91,270.94,270.89,270.89,276.91,33.0356145736,61.6089715708,53.1010218368,48.2763325618,95.283986754,7
537,537,08/07/2019,10,242.0,231.91,20875,23593,5899,15802,5073,2112,1879,241.04,398.99,0,7,130.53,125.0,104.0,256.04,219.0,241.99,279.0,292.22,296.75,255.43,328.9,175.550416667,193.921666667,203.000416667,210.831666667,219.517202381,205.355,210.225,215.885,218.945,223.82,62.8749779828,49.6126870499,43.6160273694,40.5706747519,35.9187323224,260.408333333,243.540416667,251.15125,248.936458333,278.170357143,276.91,273.55,270.89,270.89,276.91,33.5251597495,61.9991908649,53.1478572154,48.4820432299,93.5073060381,7
538,538,08/07/2019,11,240.0,231.8,21025,23593,6071,15780,5245,2289,1892,224.69,385.53,0,7,134.04,130.53,125.0,256.66,220.0,242.97,279.0,292.22,302.9,265.82,330.26,170.44125,192.130833333,201.4875,209.78,218.934166667,182.355,210.0,215.425,218.56,223.745,60.9500543433,50.1992782365,44.0966570146,41.240596019,36.5052382004,261.04625,245.586666667,251.214444444,249.465208333,278.003869048,276.91,276.11,270.89,270.89,276.91,33.9951699654,61.9501774192,53.1945752261,48.6760545471,93.4569292896,7
539,539,08/07/2019,12,238.94,234.35,21375,23593,6220,15982,5393,2452,1924,240.92,412.97,0,7,140.0,134.04,130.53,256.66,217.28,242.31,280.0,318.83,301.1,272.28,330.79,165.580416667,190.520833333,200.066527778,208.715416667,218.354940476,154.5,209.935,213.54,217.855,223.575,58.3724331512,50.6130915212,44.4099710971,41.7113052684,36.9808317721,262.82625,248.687291667,251.647222222,249.993958333,277.657797619,276.91,276.51,270.89,270.89,276.91,35.8841432599,61.8108863144,53.620396535,49.1536296134,93.1955436306,7
540,540,08/07/2019,13,242.0,228.62,21500,23593,6391,15936,5564,2603,1935,233.5,399.94,0,7,140.0,140.0,134.04,254.16,217.28,242.97,280.0,318.84,296.22,284.99,328.79,160.82375,188.910833333,198.636388889,207.54875,217.775714286,140.0,209.32,211.515,217.475,223.48,55.416931945,50.9716394584,44.6661246788,42.0528139681,37.4413727992,264.606666667,250.788125,252.080138889,250.4540625,277.66922619,276.925,276.91,270.89,270.89,276.91,37.5913119781,62.4560050996,54.0395221175,49.591816124,93.2005047788,7
541,541,08/07/2019,14,242.0,225.09,21425,23593,6532,15720,5705,2745,1928,227.03,362.86,0,7,140.0,140.0,140.0,246.84,217.27,242.97,279.3,318.84,293.89,296.75,316.17,156.372083333,187.301041667,197.20625,206.388958333,217.198333333,140.0,208.77,210.94,217.47,222.74,52.4168298545,51.2762057646,44.8746214057,42.3665395896,37.8883880062,266.35375,252.374375,252.076666667,251.261354167,277.680654762,276.94,276.91,270.89,270.89,276.91,39.1308185908,63.2085763406,54.0351637206,50.0703806471,93.2054642531,7
542,542,08/07/2019,15,238.94,218.89,21125,23593,6572,15380,5745,2812,1901,207.91,346.12,0,7,135.0,140.0,140.0,237.4,210.0,235.0,250.0,287.46,286.05,302.9,309.54,152.105416667,185.738541667,195.817361111,205.270729167,216.669642857,137.5,202.24,210.69,217.375,222.0,49.6279151792,51.7106690497,45.234492012,42.8216490069,38.4115175918,266.793333333,252.53375,252.07375,252.000520833,277.505357143,282.2,276.91,270.89,270.89,276.91,39.3133918622,63.2888182327,54.0332210654,50.0755876728,93.1589239035,7
543,543,08/07/2019,16,238.94,221.59,20950,23593,6568,15231,5719,2803,1886,207.67,349.09,0,7,130.0,135.0,140.0,223.48,210.0,233.6,243.99,287.46,285.95,301.1,307.22,148.210416667,184.071875,194.378472222,204.218645833,216.223214286,134.52,195.71,210.225,217.28,222.0,47.4009736168,52.1989887673,45.6614356859,43.4194136938,38.9795913486,267.231666667,252.878958333,252.070833333,252.4821875,277.434464286,287.46,276.91,270.89,270.89,276.91,39.4896953721,63.4360916547,54.0312781806,50.1930492609,93.1467164174,7
544,544,08/07/2019,17,215.81,210.88,20600,23593,6486,14963,5637,2715,1854,207.67,356.4,0,7,128.52,130.0,135.0,222.0,208.77,220.0,241.7,318.84,291.14,296.22,310.17,144.315416667,182.4,193.107916667,203.244895833,215.797738095,132.285,195.71,210.0,217.275,222.0,44.8457783364,52.6741011092,46.2079320042,44.0599356617,39.5437659864,268.502083333,253.877916667,252.935694444,253.371145833,277.445892857,287.46,276.91,270.94,270.94,276.91,40.6713925718,64.099828126,54.5996871947,50.6073305044,93.1517077304,7
545,545,08/07/2019,18,215.81,214.72,20350,23593,6240,14959,5391,2471,1832,207.43,361.06,0,7,127.71,128.52,130.0,217.48,208.77,218.89,240.21,318.83,298.45,293.89,319.95,140.575,180.71125,191.841527778,202.277604167,215.367440476,130.265,195.71,209.935,217.27,222.0,42.1401464061,53.1082981706,46.7378038519,44.6903901066,40.1060159,269.772083333,254.876666667,254.009166667,254.437083333,277.457321429,287.46,276.91,272.64,272.64,276.91,41.7789107377,64.7408116321,55.1297015816,50.8993830366,93.1566961313,7
546,546,08/07/2019,19,215.81,212.39,20263,23593,5914,15198,5065,2141,1824,207.67,392.84,0,7,130.53,127.71,128.52,217.47,209.87,210.95,239.89,287.46,309.36,286.05,319.95,136.9525,179.058333333,190.724583333,201.3640625,214.918214286,130.265,195.71,209.32,216.785,222.0,38.8510732044,53.4152491309,47.2330346601,45.2536784333,40.6308036786,269.66625,255.019375,254.645277778,255.234479167,277.386428571,287.46,276.91,275.2,275.2,276.91,41.7286288768,64.806259233,55.2493051635,50.8098466186,93.144451574,7
547,547,08/07/2019,20,222.0,214.76,20413,23705,5613,15649,4764,1827,1837,216.5,443.59,0,7,135.0,130.53,127.71,216.01,210.93,216.3,240.72,287.46,328.22,285.95,320.58,133.577083333,177.476458333,189.595416667,200.463020833,214.423095238,130.265,192.855,208.77,216.155,222.0,35.013424069,53.5753788517,47.5835003637,45.7074054606,41.0949744433,269.560416667,254.966458333,255.127638889,255.860104167,277.315535714,287.46,276.91,276.11,276.11,276.91,41.6780059273,64.7781194504,55.3837917382,50.8332671531,93.1321511196,7
548,548,08/07/2019,21,226.0,221.29,20450,23705,5432,15906,4544,1662,1841,216.5,334.36,0,7,164.0,135.0,130.53,215.0,212.08,215.92,240.32,287.46,330.65,291.14,315.32,131.452083333,176.474791667,188.874305556,199.827604167,214.11952381,130.265,190.0,207.385,215.965,222.0,31.1965050968,53.3636953244,47.5723550574,45.7866430706,41.2786470994,270.0,254.931041667,255.647916667,256.449583333,277.325,287.46,276.91,276.51,276.51,276.91,41.8143064762,64.7594888222,55.5107489639,50.8685291173,93.1331064325,7
549,549,08/07/2019,22,217.0,214.75,20175,23705,5379,15684,4491,1619,1816,230.53,330.02,0,7,194.09,164.0,135.0,217.47,210.45,215.85,239.49,287.46,336.06,298.45,311.33,130.477916667,176.133958333,188.572083333,199.557708333,213.925178571,130.265,190.0,205.5,215.885,222.0,28.6551877053,53.1940549686,47.4675716715,45.7428264719,41.2957291433,271.25875,254.895625,256.284027778,257.075208333,277.575178571,287.46,276.91,276.91,276.91,276.91,41.8684770195,64.7408330455,55.6105273917,50.8768256412,93.1033622692,7
550,550,08/07/2019,23,250.0,242.1,19075,23705,5370,14605,4470,1632,1717,207.67,325.78,0,7,182.0,194.09,164.0,195.71,253.27,253.25,289.57,250.0,331.08,309.36,310.06,129.906666667,174.649166667,187.5825,198.713958333,213.641488095,130.265,186.0,202.5,215.425,221.995,27.4077294186,51.9758888796,46.83873249,45.3052328215,41.3506570286,270.13625,254.079791667,256.085972222,256.731666667,277.435059524,287.46,276.91,276.91,276.51,276.91,42.0701862639,64.54630838,55.6071142895,50.8113696491,93.1271821237,7
551,551,08/07/2019,24,227.0,223.64,17650,23705,5456,13101,4549,1723,1589,201.32,314.87,0,7,137.54,182.0,194.09,169.0,230.0,229.13,227.0,222.0,315.82,328.22,300.49,128.595833333,172.722916667,186.310416667,197.63625,213.275833333,130.265,178.5,197.855,213.54,221.995,26.1816096952,51.5928096985,46.9380913946,45.5187914521,41.7508401782,268.099166667,252.680625,255.605833333,256.105625,277.134345238,287.46,276.91,276.91,276.11,276.91,43.2005689291,64.4975906661,55.7519346156,50.8657327897,93.2246635509,7
552,552,09/07/2019,1,218.0,213.9,16675,23705,5378,12151,4524,1618,1501,200.88,323.75,1,7,197.46,137.54,182.0,122.32,195.71,225.41,230.99,280.86,306.5,330.65,311.15,131.726666667,172.759375,185.922222222,197.234791667,213.29672619,130.53,178.5,196.585,211.515,221.995,29.6601037359,51.6100147137,46.725265332,45.3465042111,41.7419885748,271.419583333,252.888333333,256.135833333,256.8625,277.600535714,287.46,276.91,276.91,276.51,276.91,40.8301743151,64.573488972,55.8088716192,50.6856669245,93.0450596027,8
553,553,09/07/2019,2,221.28,217.08,16050,23705,5496,11408,4642,1733,1445,200.76,312.73,1,7,197.44,197.46,137.54,113.53,190.0,205.0,230.99,271.64,302.16,336.06,301.02,135.222916667,172.914375,185.817222222,196.841875,213.352916667,132.285,178.5,196.575,210.94,221.995,32.2539876172,51.6740275889,46.6902715754,45.1775348297,41.7140762203,274.360833333,253.827083333,256.728055556,257.523333333,278.011130952,287.46,276.91,276.91,276.51,276.91,37.9839322914,64.5103923661,55.7430617331,50.4575810728,92.8644012315,8
554,554,09/07/2019,3,215.42,220.54,15775,23705,5546,11083,4692,1799,1420,200.88,309.13,1,7,190.0,197.44,197.46,100.0,195.71,200.0,224.0,280.86,298.55,331.08,286.25,138.972916667,172.795416667,185.678333333,196.418125,213.412440476,134.52,178.5,195.71,210.69,221.995,33.1988269147,51.6269844895,46.662353134,45.0473986003,41.673313184,277.68625,255.913958333,256.866527778,258.19375,278.477321429,287.46,276.91,276.91,276.91,276.91,34.6324043802,63.7093578997,55.7910997536,50.3341936147,92.6796625203,8
555,555,09/07/2019,4,215.42,222.51,15650,23705,5576,10928,4722,1831,1409,200.88,307.12,1,7,190.0,190.0,197.44,97.52,195.71,195.0,222.0,280.86,296.12,315.82,285.09,142.82625,172.676458333,185.608888889,196.001458333,213.472380952,135.0,178.5,195.71,210.225,221.995,33.5434767601,51.5796182941,46.6520043666,44.9183182415,41.6320872658,280.755416667,260.223541667,257.005,258.949375,278.942083333,287.46,276.925,276.91,276.91,276.925,31.2089489645,57.8710238187,55.8387482204,50.1216419652,92.4933763018,8
556,556,09/07/2019,5,205.0,205.51,15350,23705,5601,10603,4747,1856,1382,200.76,309.76,1,7,180.0,190.0,190.0,92.0,190.0,185.0,211.02,245.81,299.4,306.5,289.84,146.492916667,172.468125,185.539444444,195.530104167,213.490654762,136.27,177.5,195.71,210.0,221.995,32.540746695,51.5283284887,46.6566446784,44.845523804,41.6166223576,282.354166667,263.82375,256.521666667,259.1659375,279.198928571,287.46,276.925,276.91,276.91,276.925,28.1198159925,50.9356179616,55.7821320274,50.0183064083,92.3400644846,8
557,557,09/07/2019,6,210.0,205.44,15600,23705,5645,10796,4804,1885,1404,200.88,318.67,1,7,197.46,180.0,190.0,88.52,175.0,195.0,223.82,210.06,308.94,302.16,295.96,151.032083333,172.936041667,185.573611111,195.2421875,213.51172619,138.77,181.0,196.575,209.935,221.995,31.6893839005,51.6536336692,46.6645702774,44.7422893375,41.6075491624,281.7275,266.695,255.629583333,259.1853125,279.284166667,287.46,276.925,276.91,276.91,276.925,29.5808656207,43.2038806374,56.0071120091,49.9987129298,92.2691452338,8
558,558,09/07/2019,7,236.58,225.56,17725,23705,5686,12858,4867,1942,1595,230.22,351.94,1,7,236.0,197.46,180.0,94.45,195.71,240.0,259.1,272.89,332.67,298.55,300.7,156.93,173.775416667,185.518055556,195.0396875,213.344345238,140.0,181.0,196.575,209.935,221.995,33.8025962471,52.3541929048,46.6011994538,44.5103618085,41.4590367725,281.120416667,270.848958333,255.657361111,259.08375,279.500833333,287.46,276.925,276.91,276.91,276.925,29.6076001522,32.4905391951,56.015282673,49.9604558205,92.2107729455,8
559,559,09/07/2019,8,215.53,235.38,19625,23705,5784,14643,4982,2014,1766,240.93,454.63,1,7,220.0,236.0,197.46,104.0,223.48,206.0,223.67,243.33,403.86,296.12,306.19,161.763333333,173.702916667,185.7125,195.050104167,213.16577381,140.0,181.0,196.575,209.935,221.745,34.1961923467,52.2862630736,46.7169284018,44.5161448535,41.3647093141,281.214583333,270.272708333,255.139583333,258.621875,279.365892857,287.46,276.925,276.91,276.51,276.925,29.4779922299,32.7323724033,55.9536492394,49.8983183202,92.2472285959,8
560,560,09/07/2019,9,220.53,245.27,20625,23705,5893,15534,5091,2097,1856,240.93,455.69,1,7,237.0,220.0,236.0,125.0,241.7,217.27,237.6,266.04,413.5,299.4,317.05,166.43,173.605,185.986527778,195.018854167,212.969345238,152.0,181.0,196.575,209.935,221.745,36.524010447,52.1604648932,46.961865655,44.4853005141,41.1711050227,280.322083333,270.04625,254.936805556,258.3965625,279.062916667,287.46,276.925,276.91,276.11,276.91,29.6046720724,32.7230760288,55.8863482745,49.8145368516,92.2066603668,8
561,561,09/07/2019,10,230.9,249.97,21100,23705,5987,15915,5185,2194,1899,240.81,425.07,1,7,242.0,237.0,220.0,130.53,256.04,219.0,237.6,254.58,398.99,308.94,319.06,171.074583333,173.3125,186.305972222,195.018958333,212.749107143,172.0,181.0,196.575,209.935,221.745,38.7782771978,51.7259148804,47.2668283069,44.485411671,40.9139292391,278.75375,269.581041667,255.278194444,258.051875,278.649285714,284.16,276.925,276.91,275.2,276.91,29.9420486378,32.7820954791,55.8068916772,49.724249518,92.1594044871,8
562,562,09/07/2019,11,224.23,246.33,21250,23705,6113,15939,5311,2313,1913,240.81,394.76,1,7,240.0,242.0,237.0,134.04,256.66,220.0,237.6,243.45,385.53,332.67,313.25,175.489583333,172.965416667,186.58375,194.988020833,212.516964286,181.0,181.0,196.575,209.935,221.745,40.3774039779,51.2080523072,47.5256895227,44.452733706,40.6455366113,276.721666667,268.883958333,255.965,257.59125,278.211845238,280.86,276.925,276.91,273.59,276.91,30.6353124844,32.9780988407,55.3445007001,49.6517563849,92.1509789515,8
563,563,09/07/2019,12,224.35,248.42,21575,23705,6267,16110,5465,2469,1942,240.81,393.49,1,7,238.94,240.0,242.0,140.0,256.66,217.28,237.6,250.0,412.97,403.86,300.91,179.612083333,172.59625,186.884583333,194.952916667,212.272559524,186.0,181.0,196.575,209.935,221.745,41.6278878073,50.6527094747,47.7905456186,44.4162860344,40.3597699737,273.85375,268.34,257.076111111,257.198854167,277.770952381,280.86,276.925,276.91,272.265,276.91,29.7303472263,33.0715763414,54.3891414068,49.5603110493,92.1074408057,8
