X1,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day,arima_rdn,arima_cro
533,533,08/07/2019,6,197.46,210.89,14050,23593,5548,9444,4606,1768,1265,201.2,308.94,0,7,88.52,92,97.52,175,195,225.1,193.92,225.1,255.43,275.25,281.55,194.84,202.844375,209.978888889,215.946979167,221.251666667,217.47,213.54,217.27,220,223.82,58.7085672587,43.4077944715,38.3710250703,35.2750574507,32.5767304202,251.6625,242.580625,251.67125,247.8815625,281.57375,276.51,270.94,270.94,269.48,276.91,49.6757107343,61.552136365,53.2204200707,48.0881809602,97.9043477941,7,197.09505708184872,223.91978595867852
534,534,08/07/2019,7,236,236.8,16725,23593,5586,12074,4651,1800,1505,230.53,332.67,0,7,94.45,88.52,92,195.71,240,255.44,264.12,287.46,265.82,265.18,297.54,190.620833333,199.812083333,207.742916667,214.275729167,220.979761905,217.47,211.505,216.785,220,223.82,62.1793225044,45.7761833438,40.325448486,37.1608369331,33.4371480453,260.5775,242.925833333,251.738194444,247.937395833,281.6625,276.91,273.55,270.94,269.48,276.91,32.5634395216,61.76039762,53.2629379198,48.1314210807,97.9028767338,7,215.1872461435654,252.31074552449897
535,535,08/07/2019,8,220,216.86,18963,23593,5588,14263,4700,1848,1707,207.91,403.86,0,7,104,94.45,88.52,223.48,206,219,250,241.07,272.28,257.13,314.38,185.6425,197.687083333,206.145694444,212.9840625,220.5125,216.74,211.505,216.155,219.5,223.82,64.1847875956,47.8053424842,42.1112306063,38.7977692408,34.5093974661,259.330833333,242.102083333,251.090972222,248.01625,281.191369048,276.91,270.94,270.89,269.48,276.91,32.7198296366,61.5102607236,53.1030534959,48.1137169248,97.9066620398,7,225.9619124777954,278.5452500556737
536,536,08/07/2019,9,237,231.33,20263,23593,5727,15361,4902,1951,1824,233.5,413.5,0,7,125,104,94.45,241.7,217.27,240,270,287.46,284.99,247.49,323.95,180.78,195.764791667,204.548472222,211.941770833,220.0725,215.505,210.69,215.965,219,223.82,64.1738182425,48.8449648525,42.9810123377,39.8010090587,35.2496594921,259.770416667,242.244166667,251.088055556,248.496666667,279.50172619,276.91,270.94,270.89,270.89,276.91,33.0356145736,61.6089715708,53.1010218368,48.2763325618,95.283986754,7,240.55610512493712,294.15981486639055
537,537,08/07/2019,10,242,231.91,20875,23593,5899,15802,5073,2112,1879,241.04,398.99,0,7,130.53,125,104,256.04,219,241.99,279,292.22,296.75,255.43,328.9,175.550416667,193.921666667,203.000416667,210.831666667,219.517202381,205.355,210.225,215.885,218.945,223.82,62.8749779828,49.6126870499,43.6160273694,40.5706747519,35.9187323224,260.408333333,243.540416667,251.15125,248.936458333,278.170357143,276.91,273.55,270.89,270.89,276.91,33.5251597495,61.9991908649,53.1478572154,48.4820432299,93.5073060381,7,248.8033277495799,301.22054654010793
538,538,08/07/2019,11,240,231.8,21025,23593,6071,15780,5245,2289,1892,224.69,385.53,0,7,134.04,130.53,125,256.66,220,242.97,279,292.22,302.9,265.82,330.26,170.44125,192.130833333,201.4875,209.78,218.934166667,182.355,210,215.425,218.56,223.745,60.9500543433,50.1992782365,44.0966570146,41.240596019,36.5052382004,261.04625,245.586666667,251.214444444,249.465208333,278.003869048,276.91,276.11,270.89,270.89,276.91,33.9951699654,61.9501774192,53.1945752261,48.6760545471,93.4569292896,7,252.30768775437915,302.45650229879556
539,539,08/07/2019,12,238.94,234.35,21375,23593,6220,15982,5393,2452,1924,240.92,412.97,0,7,140,134.04,130.53,256.66,217.28,242.31,280,318.83,301.1,272.28,330.79,165.580416667,190.520833333,200.066527778,208.715416667,218.354940476,154.5,209.935,213.54,217.855,223.575,58.3724331512,50.6130915212,44.4099710971,41.7113052684,36.9808317721,262.82625,248.687291667,251.647222222,249.993958333,277.657797619,276.91,276.51,270.89,270.89,276.91,35.8841432599,61.8108863144,53.620396535,49.1536296134,93.1955436306,7,255.65484278903784,306.0544182690525
540,540,08/07/2019,13,242,228.62,21500,23593,6391,15936,5564,2603,1935,233.5,399.94,0,7,140,140,134.04,254.16,217.28,242.97,280,318.84,296.22,284.99,328.79,160.82375,188.910833333,198.636388889,207.54875,217.775714286,140,209.32,211.515,217.475,223.48,55.416931945,50.9716394584,44.6661246788,42.0528139681,37.4413727992,264.606666667,250.788125,252.080138889,250.4540625,277.66922619,276.925,276.91,270.89,270.89,276.91,37.5913119781,62.4560050996,54.0395221175,49.591816124,93.2005047788,7,261.5299900238056,306.7593316772447
541,541,08/07/2019,14,242,225.09,21425,23593,6532,15720,5705,2745,1928,227.03,362.86,0,7,140,140,140,246.84,217.27,242.97,279.3,318.84,293.89,296.75,316.17,156.372083333,187.301041667,197.20625,206.388958333,217.198333333,140,208.77,210.94,217.47,222.74,52.4168298545,51.2762057646,44.8746214057,42.3665395896,37.8883880062,266.35375,252.374375,252.076666667,251.261354167,277.680654762,276.94,276.91,270.89,270.89,276.91,39.1308185908,63.2085763406,54.0351637206,50.0703806471,93.2054642531,7,263.20024732668816,305.002216247739
542,542,08/07/2019,15,238.94,218.89,21125,23593,6572,15380,5745,2812,1901,207.91,346.12,0,7,135,140,140,237.4,210,235,250,287.46,286.05,302.9,309.54,152.105416667,185.738541667,195.817361111,205.270729167,216.669642857,137.5,202.24,210.69,217.375,222,49.6279151792,51.7106690497,45.234492012,42.8216490069,38.4115175918,266.793333333,252.53375,252.07375,252.000520833,277.505357143,282.2,276.91,270.89,270.89,276.91,39.3133918622,63.2888182327,54.0332210654,50.0755876728,93.1589239035,7,258.62103144654895,300.8107623553267
543,543,08/07/2019,16,238.94,221.59,20950,23593,6568,15231,5719,2803,1886,207.67,349.09,0,7,130,135,140,223.48,210,233.6,243.99,287.46,285.95,301.1,307.22,148.210416667,184.071875,194.378472222,204.218645833,216.223214286,134.52,195.71,210.225,217.28,222,47.4009736168,52.1989887673,45.6614356859,43.4194136938,38.9795913486,267.231666667,252.878958333,252.070833333,252.4821875,277.434464286,287.46,276.91,270.89,270.89,276.91,39.4896953721,63.4360916547,54.0312781806,50.1930492609,93.1467164174,7,257.3320780968683,298.1052774017338
544,544,08/07/2019,17,215.81,210.88,20600,23593,6486,14963,5637,2715,1854,207.67,356.4,0,7,128.52,130,135,222,208.77,220,241.7,318.84,291.14,296.22,310.17,144.315416667,182.4,193.107916667,203.244895833,215.797738095,132.285,195.71,210,217.275,222,44.8457783364,52.6741011092,46.2079320042,44.0599356617,39.5437659864,268.502083333,253.877916667,252.935694444,253.371145833,277.445892857,287.46,276.91,270.94,270.94,276.91,40.6713925718,64.099828126,54.5996871947,50.6073305044,93.1517077304,7,254.18339691349678,294.2271366146344
545,545,08/07/2019,18,215.81,214.72,20350,23593,6240,14959,5391,2471,1832,207.43,361.06,0,7,127.71,128.52,130,217.48,208.77,218.89,240.21,318.83,298.45,293.89,319.95,140.575,180.71125,191.841527778,202.277604167,215.367440476,130.265,195.71,209.935,217.27,222,42.1401464061,53.1082981706,46.7378038519,44.6903901066,40.1060159,269.772083333,254.876666667,254.009166667,254.437083333,277.457321429,287.46,276.91,272.64,272.64,276.91,41.7789107377,64.7408116321,55.1297015816,50.8993830366,93.1566961313,7,248.06853074277586,292.185686168543
546,546,08/07/2019,19,215.81,212.39,20263,23593,5914,15198,5065,2141,1824,207.67,392.84,0,7,130.53,127.71,128.52,217.47,209.87,210.95,239.89,287.46,309.36,286.05,319.95,136.9525,179.058333333,190.724583333,201.3640625,214.918214286,130.265,195.71,209.32,216.785,222,38.8510732044,53.4152491309,47.2330346601,45.2536784333,40.6308036786,269.66625,255.019375,254.645277778,255.234479167,277.386428571,287.46,276.91,275.2,275.2,276.91,41.7286288768,64.806259233,55.2493051635,50.8098466186,93.144451574,7,243.0174922170312,293.0581993816122
547,547,08/07/2019,20,222,214.76,20413,23705,5613,15649,4764,1827,1837,216.5,443.59,0,7,135,130.53,127.71,216.01,210.93,216.3,240.72,287.46,328.22,285.95,320.58,133.577083333,177.476458333,189.595416667,200.463020833,214.423095238,130.265,192.855,208.77,216.155,222,35.013424069,53.5753788517,47.5835003637,45.7074054606,41.0949744433,269.560416667,254.966458333,255.127638889,255.860104167,277.315535714,287.46,276.91,276.11,276.11,276.91,41.6780059273,64.7781194504,55.3837917382,50.8332671531,93.1321511196,7,238.35286386479322,292.1273554048131
548,548,08/07/2019,21,226,221.29,20450,23705,5432,15906,4544,1662,1841,216.5,334.36,0,7,164,135,130.53,215,212.08,215.92,240.32,287.46,330.65,291.14,315.32,131.452083333,176.474791667,188.874305556,199.827604167,214.11952381,130.265,190,207.385,215.965,222,31.1965050968,53.3636953244,47.5723550574,45.7866430706,41.2786470994,270,254.931041667,255.647916667,256.449583333,277.325,287.46,276.91,276.51,276.51,276.91,41.8143064762,64.7594888222,55.5107489639,50.8685291173,93.1331064325,7,234.19802648413207,293.39578785033075
